State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Georgia,CHATHAM,Savannah Fire and Emergency Services Arson Unit,GA0252500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08216,-81.09664
Georgia,CHATTAHOOCHEE,Chattahoochee County Sheriff's Office,GA0260000,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,2,0,0,0,6,2,4,32.347445,-84.788021
Georgia,CHATTOOGA,Chattooga County Sheriff's Office,GA0270000,257,75,182,297,85,212,5,0,5,0,0,0,11,0,11,2,1,1,480,37,443,114,9,105,1798,318,1480,25,3,22,2392,364,2028,34.480766,-85.34815
Georgia,CHATTOOGA,Summerville Police Department,GA0270100,27,4,23,34,5,29,1,0,1,0,0,0,2,0,2,0,0,0,30,1,29,37,3,34,344,10,334,4,0,4,411,14,397,34.474178,-85.345289
Georgia,CHATTOOGA,Trion Police Department,GA0270200,7,1,6,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,17,1,16,1,0,1,51,2,49,0,0,0,69,3,66,34.54347,-85.312996
Georgia,CHEROKEE,Cherokee County Sheriff's Office,GA0280000,1269,547,722,1786,737,1049,31,10,21,8,4,4,145,42,103,43,22,21,1934,308,1626,696,81,615,8947,1294,7653,226,77,149,11577,1683,9894,34.196648,-84.49234
Georgia,CHEROKEE,Canton Police Department,GA0280100,376,130,246,512,147,365,1,0,1,3,0,3,41,5,36,10,2,8,271,21,250,219,33,186,3946,873,3073,48,7,41,4436,927,3509,34.23541,-84.490005
Georgia,CHEROKEE,Ball Ground Police Department,GA0280200,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,19,11,2,9,96,21,75,0,0,0,131,28,103,34.244317,-84.475057
Georgia,CHEROKEE,Holly Springs Police Department,GA0280300,53,21,32,77,26,51,2,1,1,0,0,0,9,1,8,1,0,1,96,9,87,64,11,53,1114,285,829,8,1,7,1274,305,969,34.244317,-84.475057
Georgia,CHEROKEE,Woodstock Police Department,GA0280500,399,163,236,519,202,317,8,3,5,24,9,15,26,9,17,7,3,4,278,39,239,183,41,142,4310,901,3409,41,11,30,4771,981,3790,34.08742,-84.47999
Georgia,"CHEROKEE, PICKENS",Nelson Police Department,GA0280600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.456625,-84.490263
Georgia,CHEROKEE,Cherokee County Board of Education,GA0280700,17,7,10,36,12,24,4,3,1,0,0,0,9,1,8,0,0,0,17,2,15,0,0,0,653,223,430,15,3,12,670,225,445,34.236027,-84.49235
Georgia,CHEROKEE,Cherokee County Marshal,GA0280900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.244317,-84.475057
Georgia,CLARKE,Clarke County Sheriff's Office,GA0290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9596,-83.37472
Georgia,CLARKE,Athens-Clarke County Police Department,GA0290100,4457,1344,3113,6640,1766,4874,181,29,152,7,1,6,388,57,331,56,18,38,5599,462,5137,2795,388,2407,26761,3231,23530,881,118,763,35155,4081,31074,33.94101,-83.32669
Georgia,CLARKE,University of Georgia,GA0290200,43,16,27,165,25,140,6,0,6,0,0,0,50,1,49,0,0,0,255,19,236,55,7,48,2356,180,2176,77,2,75,2666,206,2460,33.952185,-83.367152
Georgia,CLARKE,Winterville Police Department,GA0290400,2,1,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,14,2,0,2,54,4,50,0,0,0,71,5,66,33.952185,-83.367152
Georgia,CLARKE,Athens Technical College,GA0290900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Georgia,CLAY,Clay County Sheriff's Office,GA0300000,63,17,46,77,19,58,0,0,0,0,0,0,2,0,2,0,0,0,36,9,27,8,1,7,95,13,82,9,0,9,139,23,116,31.619831,-84.992583
Georgia,CLAYTON,Clayton County Sheriff's Office,GA0310000,56,28,28,58,29,29,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,18,9,9,96,58,38,0,0,0,120,68,52,33.51437,-84.36194
Georgia,CLAYTON,Clayton County Police Department,GA0310100,8039,2191,5848,12858,2643,10215,158,24,134,8,1,7,411,17,394,320,95,225,12561,650,11911,8283,442,7841,33864,2038,31826,841,28,813,54708,3130,51578,33.541374,-84.34508
Georgia,CLAYTON,Forest Park Police Department,GA0310200,1119,361,758,1887,539,1348,30,4,26,0,0,0,81,22,59,39,13,26,1527,153,1374,1159,115,1044,6401,885,5516,107,26,81,9087,1153,7934,33.60854,-84.37918
Georgia,CLAYTON,Morrow Police Department,GA0310300,145,36,109,389,69,320,7,2,5,0,0,0,13,1,12,10,3,7,373,43,330,495,52,443,6159,1819,4340,21,1,20,7027,1914,5113,33.582436,-84.33722
Georgia,CLAYTON,Jonesboro Police Department,GA0310400,103,39,64,149,51,98,0,0,0,0,0,0,1,0,1,0,0,0,161,36,125,226,88,138,1203,393,810,5,1,4,1590,517,1073,33.516556,-84.353935
Georgia,CLAYTON,Riverdale Police Department,GA0310500,351,131,220,549,178,371,2,1,1,0,0,0,3,0,3,23,10,13,727,63,664,361,52,309,5380,1996,3384,7,0,7,6468,2111,4357,33.572205,-84.415726
Georgia,CLAYTON,Lake City Police Department,GA0310600,51,13,38,103,18,85,1,0,1,1,0,1,4,0,4,2,1,1,115,11,104,129,9,120,742,116,626,2,0,2,986,136,850,33.60693,-84.34333
Georgia,CLAYTON,Clayton State University,GA0310800,10,3,7,26,4,22,0,0,0,0,0,0,12,0,12,1,0,1,11,0,11,8,1,7,161,4,157,9,0,9,180,5,175,33.542686,-84.355573
Georgia,CLAYTON,Lovejoy,GA0311400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Georgia,CLINCH,Clinch County Sheriff's Office,GA0320000,67,29,38,84,38,46,4,1,3,0,0,0,2,1,1,3,2,1,162,29,133,34,7,27,243,47,196,3,1,2,439,83,356,31.039433,-82.749954
Georgia,CLINCH,Homerville Police Department,GA0320100,145,68,77,180,81,99,2,1,1,0,0,0,5,1,4,0,0,0,197,41,156,46,17,29,732,225,507,7,3,4,975,283,692,30.917653,-82.702614
Georgia,COBB,Cobb County Sheriff's Office,GA0330000,459,215,244,528,241,287,1,0,1,1,0,1,12,6,6,0,0,0,31,15,16,34,3,31,1244,143,1101,24,4,20,1309,161,1148,33.952282,-84.5482
Georgia,"COBB, DOUGLAS",Austell Police Department,GA0330100,309,126,183,359,145,214,0,0,0,0,0,0,4,2,2,0,0,0,142,32,110,136,51,85,823,325,498,6,3,3,1101,408,693,33.93994,-84.574166
Georgia,COBB,Cobb County Police Department,GA0330200,9316,3231,6085,14189,4366,9823,271,63,208,53,7,46,771,171,600,257,102,155,13332,1432,11900,8457,1362,7095,70354,11063,59291,1017,218,799,92143,13857,78286,33.958862,-84.54633
Georgia,COBB,Marietta Police Department,GA0330300,1732,541,1191,2785,729,2056,45,10,35,60,14,46,79,9,70,44,18,26,2098,150,1948,1499,92,1407,14807,2404,12403,177,31,146,18404,2646,15758,33.95526,-84.54541
Georgia,COBB,Smyrna Police Department,GA0330400,1273,302,971,1798,367,1431,16,0,16,3,0,3,82,6,76,27,9,18,1379,61,1318,1279,69,1210,8531,593,7938,114,8,106,11189,723,10466,33.888607,-84.51593
Georgia,COBB,Acworth Police Department,GA0330500,251,76,175,345,97,248,1,0,1,3,0,3,18,4,14,8,3,5,311,21,290,198,27,171,4167,922,3245,27,5,22,4676,970,3706,34.06116,-84.66078
Georgia,COBB,Kennesaw Police Department,GA0330600,444,166,278,687,232,455,6,1,5,1,0,1,39,5,34,1,0,1,485,55,430,269,43,226,3366,329,3037,91,13,78,4120,427,3693,33.93994,-84.574166
Georgia,COBB,Powder Springs Police Department,GA0330800,328,121,207,411,138,273,2,1,1,0,0,0,4,2,2,4,1,3,259,28,231,81,17,64,1421,268,1153,4,1,3,1761,313,1448,33.93994,-84.574166
Georgia,COBB,Kennesaw State University,GA0331200,30,14,16,104,28,76,2,1,1,0,0,0,33,3,30,0,0,0,99,9,90,36,4,32,905,41,864,39,7,32,1040,54,986,33.93994,-84.574166
Georgia,COBB,Cobb County Board of Education,GA0331300,444,77,367,539,116,423,5,2,3,0,0,0,7,2,5,0,0,0,155,54,101,13,7,6,3124,991,2133,45,19,26,3292,1052,2240,33.916363,-84.546295
Georgia,COFFEE,Coffee County Sheriff's Office,GA0340000,889,368,521,1105,441,664,35,5,30,1,0,1,57,19,38,33,16,17,8649,7549,1100,5566,5135,431,3817,839,2978,85,27,58,18032,13523,4509,31.549245,-82.844938
Georgia,COFFEE,Douglas Police Department,GA0340100,97,25,72,145,35,110,1,0,1,0,0,0,23,4,19,2,0,2,92,5,87,36,6,30,1123,261,862,1,0,1,1251,272,979,31.511168,-82.852135
Georgia,COFFEE,Broxton Police Department,GA0340300,3,0,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,12,5,7,0,0,0,17,7,10,31.549245,-82.844938
Georgia,COFFEE,Nicholls Police Department,GA0340400,9,4,5,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,33,3,30,0,0,0,43,9,34,0,0,0,76,12,64,31.549245,-82.844938
Georgia,COFFEE,South Georgia State College,GA0340500,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,28,6,22,1,0,1,37,8,29,31.497084,-82.85074
Georgia,COLQUITT,Colquitt  County Sheriff's Office,GA0350000,14,0,14,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,27,2,25,3,1,2,56,5,51,0,0,0,86,8,78,31.189758,-83.769741
Georgia,COLQUITT,Moultrie Police Department,GA0350100,453,52,401,731,85,646,19,6,13,0,0,0,31,4,27,21,4,17,876,33,843,279,32,247,5337,622,4715,49,4,45,6492,687,5805,31.189758,-83.769741
Georgia,COLQUITT,Berlin Police Department,GA0350200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.189758,-83.769741
Georgia,COLQUITT,Doerun Police Department,GA0350300,5,1,4,8,2,6,0,0,0,0,0,0,1,0,1,0,0,0,16,1,15,10,0,10,44,5,39,2,1,1,70,6,64,31.189758,-83.769741
Georgia,COLQUITT,Norman Park Police Department,GA0350400,6,2,4,10,3,7,0,0,0,0,0,0,1,0,1,0,0,0,33,2,31,3,1,2,56,9,47,1,0,1,92,12,80,31.189758,-83.769741
Georgia,COLUMBIA,Columbia County Sheriff's Office,GA0360000,261,73,188,456,133,323,17,2,15,2,0,2,31,7,24,29,16,13,1088,163,925,471,69,402,9207,1588,7619,42,7,35,10766,1820,8946,33.550551,-82.251361
Georgia,COLUMBIA,Grovetown Police Department,GA0360100,145,39,106,212,45,167,3,1,2,0,0,0,10,0,10,2,0,2,355,48,307,96,14,82,1140,193,947,24,3,21,1591,255,1336,33.550551,-82.251361
Georgia,COLUMBIA,Harlem Police Department,GA0360200,8,2,6,19,6,13,0,0,0,0,0,0,2,0,2,0,0,0,30,3,27,9,1,8,154,19,135,2,0,2,193,23,170,33.550551,-82.251361
Georgia,COOK,Cook County Sheriff's Office,GA0370000,232,84,148,262,91,171,5,2,3,0,0,0,9,1,8,0,0,0,276,22,254,126,30,96,693,77,616,14,4,10,1095,129,966,31.152962,-83.429567
Georgia,COOK,Adel Police Department,GA0370100,111,40,71,187,66,121,0,0,0,0,0,0,12,6,6,6,4,2,249,32,217,41,14,27,958,208,750,3,1,2,1248,254,994,31.152962,-83.429567
Georgia,COOK,Lenox Police Department,GA0370200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,3,0,3,31.152962,-83.429567
Georgia,COOK,Sparks Police Department,GA0370300,43,15,28,68,22,46,2,1,1,0,0,0,6,2,4,2,1,1,123,8,115,16,5,11,295,42,253,3,1,2,434,55,379,31.152962,-83.429567
Georgia,COOK,Cecil,GA0370400,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0,2,27,0,27,0,0,0,34,0,34,,
Georgia,COWETA,Coweta County Sheriff's Office,GA0380000,3702,1137,2565,4288,1275,3013,31,7,24,45,6,39,109,20,89,43,20,23,2104,376,1728,951,212,739,7525,1529,5996,317,44,273,10580,2117,8463,33.382137,-84.78246
Georgia,COWETA,Newnan Police Department,GA0380100,3232,935,2297,3656,1012,2644,49,12,37,4,0,4,62,10,52,32,12,20,1121,104,1017,554,66,488,7578,1384,6194,146,26,120,9253,1554,7699,33.352897,-84.762138
Georgia,COWETA,Grantville Police Department,GA0380200,138,42,96,159,43,116,0,0,0,1,0,1,1,0,1,3,0,3,81,8,73,40,6,34,288,29,259,14,1,13,409,43,366,33.352897,-84.762138
Georgia,COWETA,Senoia Police Department,GA0380300,6,2,4,18,7,11,0,0,0,0,0,0,4,1,3,2,1,1,36,6,30,13,4,9,209,32,177,3,1,2,258,42,216,33.352897,-84.762138
Georgia,CRAWFORD,Crawford County Sheriff's Office,GA0390000,203,79,124,258,87,171,7,3,4,0,0,0,23,3,20,10,2,8,517,105,412,172,31,141,1259,260,999,27,3,24,1948,396,1552,32.709428,-83.979187
Georgia,CRAWFORD,Roberta Police Department,GA0390100,6,2,4,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,40,11,29,0,0,0,45,12,33,32.709428,-83.979187
Georgia,CRISP,Crisp County Sheriff's Office,GA0400000,127,41,86,167,53,114,9,3,6,0,0,0,14,3,11,3,2,1,574,178,396,132,37,95,3018,1054,1964,18,4,14,3724,1269,2455,31.914753,-83.753338
Georgia,CRISP,Cordele Police Department,GA0400100,630,152,478,795,173,622,15,2,13,0,0,0,15,1,14,19,4,15,1030,213,817,196,29,167,4330,1133,3197,37,5,32,5556,1375,4181,31.973846,-83.782745
Georgia,DADE,Dade County Sheriff's Office,GA0410000,26,0,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,12,1,11,0,0,0,23,1,22,34.852424,-85.506201
Georgia,DADE,Trenton Police Department,GA0410100,12,5,7,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,36,11,25,20,10,10,228,93,135,0,0,0,284,114,170,34.852424,-85.506201
Georgia,DAWSON,Dawson County Sheriff's Office,GA0420000,333,133,200,421,151,270,11,2,9,0,0,0,32,5,27,5,1,4,433,39,394,167,6,161,2643,483,2160,43,7,36,3243,528,2715,34.422028,-84.12007
Georgia,DECATUR,Decatur County Sheriff's Office,GA0430000,374,110,264,498,153,345,11,3,8,0,0,0,24,5,19,15,8,7,675,129,546,151,35,116,1430,239,1191,66,19,47,2256,403,1853,30.908264,-84.59721
Georgia,DECATUR,Bainbridge Police Department,GA0430100,558,115,443,747,144,603,37,4,33,5,0,5,35,3,32,15,4,11,917,71,846,149,27,122,3580,665,2915,51,6,45,4646,763,3883,30.878091,-84.577894
Georgia,DECATUR,Attapulgus Police Department,GA0430200,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,8,4,4,30.878091,-84.577894
Georgia,DECATUR,Decatur County Schools,GA0430400,2,1,1,5,2,3,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,12,4,8,2,1,1,15,5,10,30.897661,-84.55789
Georgia,DECATUR,Bainbridge State College,GA0430900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.901915,-84.52778
Georgia,DEKALB,DeKalb County Sheriff's Office,GA0440000,64,16,48,64,16,48,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,33.774567,-84.29654
Georgia,DEKALB,Decatur Police Department,GA0440100,220,70,150,479,150,329,15,4,11,0,0,0,25,6,19,15,6,9,579,60,519,330,28,302,4179,454,3725,31,8,23,5088,542,4546,33.773537,-84.30166
Georgia,DEKALB,DeKalb County Police Department,GA0440200,16385,1153,15232,27893,2206,25687,984,158,826,101,15,86,730,111,619,906,183,723,30419,1476,28943,23566,252,23314,95656,4438,91218,1294,187,1107,149641,6166,143475,33.77625,-84.24072
Georgia,DEKALB,Avondale Estates Police Department,GA0440300,15,9,6,40,22,18,0,0,0,0,0,0,0,0,0,0,0,0,105,46,59,37,21,16,539,263,276,3,1,2,681,330,351,33.775436,-84.26623
Georgia,DEKALB,Chamblee Police Department,GA0440400,1163,219,944,1644,266,1378,5,0,5,8,3,5,39,7,32,27,7,20,778,29,749,824,54,770,6910,1387,5523,62,9,53,8512,1470,7042,33.895386,-84.29837
Georgia,DEKALB,Clarkston Police Department,GA0440500,329,75,254,741,149,592,4,0,4,0,0,0,16,3,13,20,6,14,964,68,896,456,64,392,1990,137,1853,38,10,28,3410,269,3141,33.809055,-84.23962
Georgia,DEKALB,Doraville Police Department,GA0440600,302,91,211,577,131,446,4,1,3,0,0,0,16,2,14,6,1,5,515,43,472,593,34,559,3591,409,3182,18,2,16,4699,486,4213,33.90096,-84.27897
Georgia,DEKALB,Lithonia Police Department,GA0440700,59,22,37,83,31,52,0,0,0,0,0,0,0,0,0,2,0,2,123,54,69,106,43,63,335,137,198,2,1,1,564,234,330,33.710865,-84.10791
Georgia,DEKALB,Pine Lake Police Department,GA0440800,8,2,6,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,16,7,9,238,104,134,0,0,0,262,113,149,33.770661,-84.226343
Georgia,DEKALB,Stone Mountain Police Department,GA0440900,165,11,154,234,14,220,8,3,5,1,0,1,4,0,4,6,0,6,271,7,264,185,2,183,941,24,917,10,1,9,1397,33,1364,33.80639,-84.170364
Georgia,DEKALB,Stone Mountain Park Police,GA0441100,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,11,0,11,202,1,201,0,0,0,223,2,221,33.770661,-84.226343
Georgia,DEKALB,Agnes Scott College,GA044139E,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,13,4,0,4,76,1,75,1,0,1,94,2,92,33.769936,-84.29559
Georgia,DEKALB,Emory University,GA044149E,46,12,34,137,19,118,3,1,2,0,0,0,38,2,36,1,1,0,231,16,215,45,5,40,2521,49,2472,66,4,62,2797,70,2727,,
Georgia,DEKALB,DeKalb County School System,GA0445100,179,66,113,359,135,224,20,4,16,2,0,2,25,8,17,0,0,0,273,67,206,71,19,52,2205,450,1755,34,15,19,2549,536,2013,33.800564,-84.20196
Georgia,DEKALB,Georgia Piedmont Technical College,GA0445400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,3,9,0,9,0,0,0,15,1,14,,
Georgia,DEKALB,Dunwoody  Police Department,GA0447100,588,202,386,983,295,688,6,2,4,6,0,6,37,8,29,27,13,14,1358,137,1221,837,128,709,17265,4839,12426,65,17,48,19460,5104,14356,33.770661,-84.226343
Georgia,DEKALB,Brookhaven Police Department,GA0447200,1261,387,874,2218,565,1653,48,9,39,0,0,0,78,17,61,33,12,21,1941,191,1750,1174,85,1089,9111,920,8191,133,30,103,12226,1196,11030,,
Georgia,DODGE,Dodge County Sheriff's Office,GA0450000,217,59,158,271,68,203,9,2,7,1,0,1,14,0,14,10,4,6,584,39,545,133,11,122,1042,72,970,17,0,17,1759,122,1637,32.200294,-83.17538
Georgia,DODGE,Eastman Police Department,GA0450100,307,49,258,412,63,349,5,1,4,2,1,1,15,2,13,5,2,3,479,27,452,89,14,75,2743,278,2465,28,4,24,3311,319,2992,32.160235,-83.156241
Georgia,DOOLY,Dooly County Sheriff's Office,GA0460000,53,27,26,57,28,29,3,1,2,0,0,0,0,0,0,0,0,0,81,5,76,48,2,46,309,10,299,0,0,0,438,17,421,32.151995,-83.807167
Georgia,DOOLY,Vienna Police Department,GA0460100,101,41,60,129,51,78,1,0,1,2,0,2,2,1,1,2,0,2,112,41,71,16,6,10,636,274,362,8,4,4,764,321,443,32.151995,-83.807167
Georgia,DOUGHERTY,Dougherty County Sheriff's Office,GA0470000,20,7,13,23,7,16,0,0,0,0,0,0,3,0,3,0,0,0,5,1,4,8,1,7,653,87,566,3,0,3,666,89,577,31.532588,-84.20904
Georgia,DOUGHERTY,Albany Police Department,GA0470100,6824,1609,5215,8742,2067,6675,198,33,165,1,0,1,194,42,152,222,98,124,6135,674,5461,2103,349,1754,21548,3322,18226,259,61,198,29786,4345,25441,31.532588,-84.20904
Georgia,DOUGHERTY,Dougherty County Police Department,GA0470200,286,82,204,379,101,278,4,0,4,0,0,0,13,4,9,6,2,4,721,79,642,236,31,205,1414,174,1240,24,6,18,2371,284,2087,31.532588,-84.20904
Georgia,DOUGHERTY,Albany State University,GA0470300,1,0,1,6,1,5,0,0,0,0,0,0,4,1,3,0,0,0,3,0,3,1,0,1,115,14,101,0,0,0,119,14,105,31.572027,-84.144394
Georgia,DOUGHERTY,Dougherty County Board of Education,GA0470500,85,22,63,107,29,78,5,2,3,0,0,0,2,1,1,1,0,1,63,28,35,3,0,3,277,79,198,12,4,8,343,107,236,31.532588,-84.20904
Georgia,DOUGHERTY,Albany-Dougherty Metropolitan Drug Squad,GA0470600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.532588,-84.20904
Georgia,DOUGHERTY,Albany Technical College,GA0471100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8,,
Georgia,DOUGLAS,Douglas County Sheriff's Office,GA0480000,1325,315,1010,1743,378,1365,40,6,34,2,0,2,57,11,46,48,9,39,1906,116,1790,873,77,796,8823,722,8101,71,11,60,11602,915,10687,33.748375,-84.7535
Georgia,DOUGLAS,Douglasville Police Department,GA0480100,1746,482,1264,2284,578,1706,34,5,29,2,0,2,96,9,87,33,12,21,1313,83,1230,743,42,701,16636,3607,13029,111,13,98,18692,3732,14960,33.699317,-84.765944
Georgia,EARLY,Early County Sheriff's Office,GA0490000,167,67,100,195,72,123,1,0,1,0,0,0,3,0,3,4,2,2,223,31,192,50,6,44,423,68,355,23,3,20,696,105,591,31.324191,-84.906723
Georgia,EARLY,Blakely Police Department,GA0490100,465,163,302,516,173,343,1,0,1,0,0,0,7,0,7,4,1,3,254,39,215,53,14,39,777,150,627,19,2,17,1084,203,881,31.324191,-84.906723
Georgia,ECHOLS,Echols County Sheriff's Office,GA0500000,29,13,16,34,14,20,3,1,2,0,0,0,3,1,2,0,0,0,73,14,59,10,3,7,124,15,109,2,0,2,207,32,175,30.7085,-82.836132
Georgia,EFFINGHAM,Effingham County Sheriff's Office,GA0510000,358,127,231,459,144,315,14,3,11,0,0,0,27,2,25,6,2,4,1317,178,1139,389,69,320,1593,302,1291,35,3,32,3299,549,2750,32.361711,-81.343337
